Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
SSD01,11/10/2016,0000002655,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"500,000"
SYR01,11/10/2016,0000004494,KARDISI Co.,IRQ,BEDCLOTHES/ MATRESSES/ TOWELS,"100,800"
ETH01,10/10/2016,0000004984,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"149,997"
HQSMS,10/10/2016,0000035496,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
IRQ01,10/10/2016,0000003008,DAKOR COMPANY,IRQ,FUELS (UNSPECIFIED),"1,019,248"
PSFRR,10/10/2016,0000000892,Delta Promotions srl,ITA,ADVERTISING/ INFORMATION SER,"336,323"
HQSMS,07/10/2016,0000035490,CMGRP,CHE,BUSINESS/ ADMINISTRATIVE SER,"240,000"
HQSMS,07/10/2016,0000035490,CMGRP,CHE,BUSINESS/ ADMINISTRATIVE SER,"108,230"
KOR01,07/10/2016,0000000741,Ketchum Korea,KOR,ADVERTISING/ INFORMATION SER,"126,300"
USA01,07/10/2016,0000000781,1800 MASSACHUSETTS AVENUE CORP,USA,BUSINESS/ ADMINISTRATIVE SER,"100,700"
HQSMS,06/10/2016,0000035476,VOLVO TRUCK CORPORATION,SWE,TANKERS,"115,424"
HQSMS,06/10/2016,0000035480,KITCHEN ESSENTIALS,IND,KITCHENWARE,"232,024"
HQSMS,06/10/2016,0000035483,KITCHEN ESSENTIALS,IND,KITCHENWARE,"137,078"
HQSMS,06/10/2016,0000035484,KITCHEN ESSENTIALS,IND,KITCHENWARE,"232,024"
HQSMS,06/10/2016,0000035485,KITCHEN ESSENTIALS,IND,KITCHENWARE,"165,053"
IRQ01,06/10/2016,0000003006,DAKOR COMPANY,IRQ,FUELS (UNSPECIFIED),"4,119,829"
KEN01,06/10/2016,0000009217,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"126,800"
UGA01,06/10/2016,0000005673,Blue Pearls Co Limited,UGA,TRANSPORT SUPPORT,"194,054"
UGA01,06/10/2016,0000005675,SHELL STATION YUMBE,UGA,DIESEL,"106,414"
HQSMS,05/10/2016,0000035450,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"173,700"
HQSMS,05/10/2016,0000035452,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"141,840"
HQSMS,05/10/2016,0000035455,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"283,080"
HQSMS,05/10/2016,0000035457,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"150,540"
HQSMS,05/10/2016,0000035458,Paramount Tarpaulin Industries,PAK,PERSONAL CARE PRODUCTS,"263,016"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,05/10/2016,0000035461,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"115,800"
HQSMS,05/10/2016,0000035463,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"112,200"
LBN01,05/10/2016,0000002266,MediVisa S.A.L,LBN,HEALTHCARE SERVICES,"250,000"
DONIK,04/10/2016,0000000374,Samaritan's Purse,USA,COOKING STOVES,"122,038"
EGY01,04/10/2016,0000001867,Diocese of Egypt,EGY,BUSINESS/ ADMINISTRATIVE SER,"110,116"
HQSMS,04/10/2016,0000035436,BIDCO AFRICA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"240,870"
IRQ01,04/10/2016,0000003003,Escudo Grup A. S.,TUR,STRUCTURAL BUILDING PRODUCTS /,"1,809,374"
IRQ01,04/10/2016,0000003004,Anwar Alslalah Co.,IRQ,BEDCLOTHES/ MATRESSES/ TOWELS,"400,000"
IRQ01,04/10/2016,0000003004,Anwar Alslalah Co.,IRQ,BEDCLOTHES/ MATRESSES/ TOWELS,"1,200,000"
IRQ01,04/10/2016,0000003005,Al Sami General Trade Company Ltd.,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"123,000"
IRQ01,04/10/2016,0000003005,Al Sami General Trade Company Ltd.,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"246,000"
KOR01,04/10/2016,0000000740,Appco Korea Ltd.,KOR,ADVERTISING/ INFORMATION SER,"3,549,018"
DONIK,03/10/2016,0000000371,Fast Retailing Co. Ltd.,JPN,CLOTHING,"761,300"
DONIK,03/10/2016,0000000372,Fast Retailing Co. Ltd.,JPN,CLOTHING,"155,365"
DONIK,03/10/2016,0000000373,Fast Retailing Co. Ltd.,JPN,CLOTHING,"620,196"
DONIK,03/10/2016,0000000373,Fast Retailing Co. Ltd.,JPN,CLOTHING,"168,644"
ETH01,03/10/2016,0000004967,SUGAR CORPORATION,ETH,FUELS (UNSPECIFIED),"117,154"
GRC01,03/10/2016,0000001586,VASILIOS AND AMALIA PAVLOU A.E.,GRC,CIVIL AFFAIRS SERVICES,"212,492"
HQSMS,03/10/2016,0000035424,ZORYA SECURITY PRINTING,UKR,REGISTRATION SUPPLIES,"101,625"
HQSMS,03/10/2016,0000035429,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"212,674"
HQSMS,03/10/2016,0000035432,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"4,375,800"
HQSMS,03/10/2016,0000035435,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"140,300"
HQSMS,30/09/2016,0000035400,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"203,671"
HQSMS,30/09/2016,0000035401,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"414,564"
HQSMS,30/09/2016,0000035404,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,30/09/2016,0000035404,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,30/09/2016,0000035404,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,30/09/2016,0000035404,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,30/09/2016,0000035404,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,30/09/2016,0000035404,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,30/09/2016,0000035404,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,30/09/2016,0000035404,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,30/09/2016,0000035404,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
LBN01,30/09/2016,0000002262,YOUSSEF GHAITH,LBN,BUSINESS/ ADMINISTRATIVE SER,"222,580"
AFG01,29/09/2016,0000004277,HART SECURITY LIMITED,AFG,SECURITY/ SAFETY SERVICES,"253,502"
AFG01,29/09/2016,0000004277,HART SECURITY LIMITED,AFG,SECURITY/ SAFETY SERVICES,"188,462"
AFG01,29/09/2016,0000004277,HART SECURITY LIMITED,AFG,SECURITY/ SAFETY SERVICES,"103,743"
AFG01,29/09/2016,0000004277,HART SECURITY LIMITED,AFG,SECURITY/ SAFETY SERVICES,"103,743"
HQSMS,29/09/2016,0000035391,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"376,350"
PSFRR,29/09/2016,0000000890,APPCO GROUP ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"445,931"
TCD01,29/09/2016,0000005662,SCHNEIDER ELECTRIC,FRA,LAMP/ LAMP COMPONENTS,"468,350"
THA01,29/09/2016,0000001334,APPCO LIMITED,THA,ADVERTISING/ INFORMATION SER,"418,139"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
AFG01,28/09/2016,0000004273,UNDP REPRESENTATIVE IN AFGHANISTAN,AFG,BUSINESS/ ADMINISTRATIVE SER,"160,604"
ETH01,28/09/2016,0000004952,WORLD FOOD PROGRAMME,ITA,CARGO/PASSENGER TRANSPORT,"257,837"
GRC01,28/09/2016,0000001576,A.K. BARBOPOULOS & Co V.E.T.T. S.A.,GRC,CIVIL AFFAIRS SERVICES,"282,934"
HQSMS,27/09/2016,0000035356,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"175,950"
HQSMS,27/09/2016,0000035357,BIDCO AFRICA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"917,600"
HQSMS,27/09/2016,0000035358,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"1,123,000"
KEN01,27/09/2016,0000009186,SABRIN BUS SERVICE LTD,KEN,TRANSPORT SUPPORT,"171,779"
HQSMS,26/09/2016,0000035351,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"725,628"
NGA01,26/09/2016,0000001190,BABAGONI BOLORI,NGA,STRUCTURAL BUILDING PRODUCTS /,"221,870"
ETH01,23/09/2016,0000004941,HILINA ENRICHED FOODS PLC,ETH,PREPARED/ PRESERVED FOODS,"500,013"
HQSMS,23/09/2016,0000035329,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"212,674"
HQSMS,23/09/2016,0000035333,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,23/09/2016,0000035334,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
JOR01,23/09/2016,0000004254,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"16,348,327"
JOR01,23/09/2016,0000004255,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"1,849,016"
JOR01,23/09/2016,0000004256,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"14,653,031"
JOR01,23/09/2016,0000004256,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"3,708,830"
LBN01,23/09/2016,0000002253,MediVisa S.A.L,LBN,HEALTHCARE SERVICES,"10,000,000"
HQSMS,22/09/2016,0000035308,Dialog Direct GmbH,DEU,ADVERTISING/ INFORMATION SER,"770,959"
HQSMS,22/09/2016,0000035310,Dialog Direct GmbH,DEU,ADVERTISING/ INFORMATION SER,"1,230,713"
HQSMS,22/09/2016,0000035316,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"255,372"
HQSMS,22/09/2016,0000035317,SPARTAN RELIEF SUPPLIES LIMITED,KEN,BLANKETS,"181,152"
JOR01,22/09/2016,0000004252,FINE HYGIENIC PAPER CO.,JOR,PERSONAL CARE PRODUCTS,"155,367"
JOR01,22/09/2016,0000004252,FINE HYGIENIC PAPER CO.,JOR,PERSONAL CARE PRODUCTS,"299,435"
JOR01,22/09/2016,0000004253,Al Sanabel Converting Industries CO.LTD,JOR,PERSONAL CARE PRODUCTS,"108,757"
PSFRR,22/09/2016,0000000881,OMICRON SERVIZI SRL,ITA,ADVERTISING/ INFORMATION SER,"346,711"
PSFRR,22/09/2016,0000000886,METADONORS SRL,ITA,ADVERTISING/ INFORMATION SER,"121,516"
TUR01,22/09/2016,0000002897,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"156,000"
UGA01,22/09/2016,0000005638,TIANJIN MACHINERY CO. (U) LTD,UGA,AGRICULTURE/ GARDEN TOOLS,"149,852"
UGA01,22/09/2016,0000005638,TIANJIN MACHINERY CO. (U) LTD,UGA,AGRICULTURE/ GARDEN TOOLS,"149,852"
UGA01,22/09/2016,0000005638,TIANJIN MACHINERY CO. (U) LTD,UGA,AGRICULTURE/ GARDEN TOOLS,"117,085"
UGA01,22/09/2016,0000005639,RELIEFLINE UGANDA LTD,UGA,WATER BUCKET/ BASINE,"149,852"
UGA01,22/09/2016,0000005640,RELIEFLINE UGANDA LTD,UGA,AGRICULTURE/ GARDEN TOOLS,"149,851"
UGA01,22/09/2016,0000005641,MUKWANO INDUSTRIES UGANDA LIMITED,UGA,WATER CANS,"149,852"
UGA01,22/09/2016,0000005642,MUKWANO INDUSTRIES UGANDA LIMITED,UGA,SOAP/CLEANING /HYGIENE SUPPLIE,"149,838"
UGA01,22/09/2016,0000005645,EXAKTLY UGANDA LIMITED,UGA,MATERIAL HANDLING EQUIP,"145,401"
UGA01,22/09/2016,0000005646,SOUTHERN RANGE NYANZA LIMITED,UGA,CLOTHING,"149,851"
HQSMS,21/09/2016,0000035289,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"262,200"
HQSMS,21/09/2016,0000035290,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"115,800"
HQSMS,21/09/2016,0000035301,Tana Netting FZ-LLC,ARE,MOSQUITO NET,"148,720"
HQSMS,21/09/2016,0000035302,NATIONAL TENT HOUSE,PAK,BLANKETS,"158,831"
IRQ01,21/09/2016,0000002993,RWA Company,IRQ,SOAP/CLEANING /HYGIENE SUPPLIE,"175,000"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
LBN01,21/09/2016,0000002251,ETS NAHEED KHAWEJA,LBN,WATER COOLED POWER GENERATORS,"104,000"
NER01,21/09/2016,0000002080,ASUSU S.A,NER,FINANCIAL SERVICES,"146,215"
TUR01,21/09/2016,0000002889,SERENAS ULUSLARARASI TURIZM KONGRE,TUR,MEETING/TRAVEL/ FOOD SER,"142,197"
TUR01,21/09/2016,0000002890,SERENAS ULUSLARARASI TURIZM KONGRE,TUR,MEETING/TRAVEL/ FOOD SER,"156,958"
GRC01,20/09/2016,0000001555,KOCHRIKO S.A.,GRC,CIVIL AFFAIRS SERVICES,"214,604"
HQSMS,20/09/2016,0000035253,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"212,760"
HQSMS,20/09/2016,0000035263,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"416,000"
HQSMS,20/09/2016,0000035265,N-R-S INTERNATIONAL -  FZE,ARE,WATER CANS,"132,928"
HQSMS,20/09/2016,0000035269,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"188,370"
HQSMS,20/09/2016,0000035275,M.K. EXIM (INDIA) LIMITED,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"220,050"
HQSMS,20/09/2016,0000035281,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"105,900"
SYR01,20/09/2016,0000004487,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"103,202"
AFG01,19/09/2016,0000004258,MANSOOR HAROON LOGISTIC SERVICE CO.,AFG,"STRUCTURAL MATERIALS ( TIMBER,","138,715"
DZA01,19/09/2016,0000000860,SARL LUXMETAL GROUP,DZA,ROOFING MATERIAL,"358,096"
HQSMS,19/09/2016,0000035239,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"573,885"
HQSMS,19/09/2016,0000035242,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"105,470"
HQSMS,19/09/2016,0000035246,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"538,011"
HQSMS,19/09/2016,0000035247,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"262,350"
HQSMS,19/09/2016,0000035251,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"133,056"
KOR01,19/09/2016,0000000739,Group M Korea Co. Ltd.,KOR,ADVERTISING/ INFORMATION SER,"544,740"
PAK01,19/09/2016,0000005325,HATIM STATIONERS,PAK,SCHOOL SUPPLIES,"152,533"
NGA01,18/09/2016,0000001182,WESTITRUS NIG. LTD,NGA,KITCHENWARE,"150,238"
HQSMS,16/09/2016,0000035220,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"327,163"
HQSMS,16/09/2016,0000035224,M.K. EXIM (INDIA) LIMITED,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"111,780"
HQSMS,16/09/2016,0000035227,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"794,284"
HQSMS,16/09/2016,0000035228,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"256,757"
NGA01,16/09/2016,0000001171,ANSESON WORLDWIDE NIG LTD,NGA,BLANKETS,"111,569"
NGA01,16/09/2016,0000001174,T.V.S GLOBAL SYSTEMS LTD,NGA,LAMP/ LAMP COMPONENTS,"212,361"
TUR01,16/09/2016,0000002881,SOLIBRA LOJISTIK HIZMETLERI,TUR,LAMP/ LAMP COMPONENTS,"414,780"
TZA01,16/09/2016,0000003602,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"100,320"
GRC01,15/09/2016,0000001536,ARISTEIDIS MAVROGIANNAKIS & SIA E.E.,GRC,BUSINESS/ ADMINISTRATIVE SER,"122,631"
HQSMS,15/09/2016,0000035193,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"215,280"
HQSMS,15/09/2016,0000035196,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"148,257"
HQSMS,15/09/2016,0000035204,KITCHEN ESSENTIALS,IND,KITCHENWARE,"401,273"
HQSMS,15/09/2016,0000035205,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"373,800"
HQSMS,15/09/2016,0000035212,NOVACOM SERVICES,FRA,GFM VTS FEES,"155,000"
TUR01,15/09/2016,0000002878,Mersin Seker Tarim Urunleri Tic AS,TUR,PERSONAL CARE PRODUCTS,"151,846"
UGA01,15/09/2016,0000005619,ALPINTER UGANDA LTD,UGA,PLASTIC PRODUCTS (SHEETS & ROL,"120,000"
HQSMS,14/09/2016,0000035174,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"651,166"
HQSMS,14/09/2016,0000035179,EASTERN SURGICAL COMPANY,IND,MISC MEDICAL SUPPLIES,"112,493"
HQSMS,14/09/2016,0000035183,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"450,000"
HQSMS,14/09/2016,0000035184,"NISSAN TRADING CO., LTD.",JPN,4x4 STATION WAGON,"228,000"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,14/09/2016,0000035186,TOYOTA MOTOR CORPORATION,JPN,MINIBUS,"223,883"
HQSMS,14/09/2016,0000035186,TOYOTA MOTOR CORPORATION,JPN,MINIBUS,"112,380"
HQSMS,14/09/2016,0000035186,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"227,904"
HQSMS,14/09/2016,0000035186,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"229,130"
HQSMS,14/09/2016,0000035186,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"113,584"
HQSMS,14/09/2016,0000035186,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"114,197"
HQSMS,14/09/2016,0000035186,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"348,740"
HQSMS,14/09/2016,0000035188,TOYOTA MOTOR CORPORATION,JPN,MINIBUS,"223,883"
HQSMS,14/09/2016,0000035188,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"355,572"
HQSMS,14/09/2016,0000035188,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"113,952"
HQSMS,14/09/2016,0000035188,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"116,247"
HQSMS,14/09/2016,0000035189,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"512,988"
HQSMS,14/09/2016,0000035191,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"198,000"
HQSMS,14/09/2016,0000035192,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"198,000"
HQSMS,14/09/2016,0000035192,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"198,000"
IRQ01,14/09/2016,0000002987,Al-Shefar Group International,IRQ,WATER CANS,"113,620"
IRQ01,14/09/2016,0000002989,RWA Company,IRQ,SOAP/CLEANING /HYGIENE SUPPLIE,"127,500"
AFG01,11/09/2016,0000004250,STRATEX HOSPITALITY CORPORATE,AFG,STRUCTURAL BUILDING PRODUCTS /,"107,587"
IRQ01,11/09/2016,0000002980,Hivana Factory,IRQ,BEDCLOTHES/ MATRESSES/ TOWELS,"224,750"
IRQ01,11/09/2016,0000002980,Hivana Factory,IRQ,BEDCLOTHES/ MATRESSES/ TOWELS,"550,250"
IRQ01,11/09/2016,0000002981,Hivana Factory,IRQ,BEDCLOTHES/ MATRESSES/ TOWELS,"387,500"
HQSMS,09/09/2016,0000035139,K. ARANO AND CO. LTD.,JPN,GENERAL CARGO TRUCKS,"583,233"
HQSMS,09/09/2016,0000035139,K. ARANO AND CO. LTD.,JPN,TANKERS,"136,691"
HQSMS,09/09/2016,0000035150,ICOM FRANCE,FRA,VHF EQUIPMENT,"112,533"
UGA01,09/09/2016,0000005604,BYAMUGISHA AND SONS TRANSPORT CO,UGA,BUSINESS/ ADMINISTRATIVE SER,"200,593"
HQSMS,08/09/2016,0000035123,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"170,576"
HQSMS,08/09/2016,0000035134,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"319,934"
JOR01,08/09/2016,0000004235,Electricity Distribution Company (EDCO),JOR,UTILITIES,"141,243"
SSD01,08/09/2016,0000002622,WARRIOR SECURITY LIMITED,KEN,SECURITY/ SAFETY SERVICES,"642,775"
SSD01,08/09/2016,0000002622,WARRIOR SECURITY LIMITED,KEN,SECURITY/ SAFETY SERVICES,"253,650"
SSD01,08/09/2016,0000002622,WARRIOR SECURITY LIMITED,KEN,SECURITY/ SAFETY SERVICES,"154,050"
SSD01,08/09/2016,0000002623,Juba Office Cleaning Services  LTD,UGA,MAINTENANCE/ CONSTRUCTION SER,"491,475"
SSD01,08/09/2016,0000002624,TRISTAR TRANSPORT LLC,ARE,DIESEL,"165,812"
SYR01,08/09/2016,0000004477,EBLA TRADING JLT,ARE,COMPUTERS,"167,500"
TGO01,08/09/2016,0000000732,INSTITUT DE CONSEIL ET D'APPUI TECHNIQUE,TGO,BUSINESS/ ADMINISTRATIVE SER,"124,929"
HQSMS,07/09/2016,0000035065,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"192,000"
HQSMS,07/09/2016,0000035066,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"968,760"
HQSMS,07/09/2016,0000035076,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"267,600"
HQSMS,07/09/2016,0000035081,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"475,590"
HQSMS,07/09/2016,0000035081,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"185,500"
HQSMS,07/09/2016,0000035081,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"187,020"
HQSMS,07/09/2016,0000035090,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"162,000"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
SSD01,07/09/2016,0000002621,JIMMY GENERAL TRADING,SSD,BUSINESS/ ADMINISTRATIVE SER,"180,000"
DONIK,06/09/2016,0000000366,UPS Foundation,USA,TRANSPORT SUPPORT,"262,190"
HQSMS,06/09/2016,0000035059,HEXAWARE TECHNOLOGIES LIMITED UK,GBR,COMPUTER SERVICES,"115,200"
HQSMS,06/09/2016,0000035064,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"917,235"
IRQ01,06/09/2016,0000002979,Hivana Factory,IRQ,BEDCLOTHES/ MATRESSES/ TOWELS,"155,000"
LBN01,06/09/2016,0000002246,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"137,546"
LBN01,06/09/2016,0000002246,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"180,396"
LBN01,06/09/2016,0000002246,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"256,855"
LBN01,06/09/2016,0000002246,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"149,724"
LBN01,06/09/2016,0000002246,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"149,724"
LBN01,06/09/2016,0000002246,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"125,000"
TUR01,06/09/2016,0000002868,EMS MOBIL SISTEMLER,TUR,MINIBUS,"575,000"
GRC01,05/09/2016,0000001514,HELLENIC CATERING,GRC,MEETING/TRAVEL/ FOOD SER,"149,050"
GRC01,05/09/2016,0000001517,PANAGIOTIS G. ROUSIS,GRC,CIVIL AFFAIRS SERVICES,"530,268"
HQSMS,05/09/2016,0000035025,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"192,000"
HQSMS,05/09/2016,0000035026,Paramount Tarpaulin Industries,PAK,PERSONAL CARE PRODUCTS,"103,950"
HQSMS,05/09/2016,0000035032,NV Reibel SA,BEL,INVESTIGATION TECHNICAL SERVIC,"167,224"
HQSMS,05/09/2016,0000035033,NRS Relief FZE,ARE,PREFABRICATED Warehouse,"120,000"
MEX01,05/09/2016,0000000426,FUSION PROMOCIONES S.A. DE C.V.,MEX,ADVERTISING/ INFORMATION SER,"249,031"
MEX01,05/09/2016,0000000427,INGENIERIA Y CONSTRUCCIONES ROMA SA DE C,MEX,MAINTENANCE/ CONSTRUCTION SER,"126,718"
AFG01,04/09/2016,0000004242,STRATEX HOSPITALITY CORPORATE,AFG,STRUCTURAL BUILDING PRODUCTS /,"105,351"
SSD01,02/09/2016,0000002611,TRISTAR TRANSPORT LLC,ARE,DIESEL,"120,000"
HQSMS,01/09/2016,0000035003,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"441,600"
HQSMS,01/09/2016,0000035004,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"150,545"
DONIK,31/08/2016,0000000365,Fast Retailing Co. Ltd.,JPN,CLOTHING,"139,380"
HQSMS,31/08/2016,0000034980,HCL Technologies Limited,IND,FINANCIAL SERVICES,"250,472"
HQSMS,31/08/2016,0000034990,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"157,226"
KEN01,31/08/2016,0000009110,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"136,714"
AFG01,30/08/2016,0000004238,ALI SHANG MSP,AFG,BUSINESS/ ADMINISTRATIVE SER,"1,150,700"
HQSMS,30/08/2016,0000034971,MEDIAEDGE:CIA INTERNATIONAL LIMITED,GBR,ADVERTISING/ INFORMATION SER,"197,625"
HQSMS,30/08/2016,0000034972,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
YEM01,30/08/2016,0000002934,Mohammed Al-Hadi office,YEM,TRANSPORT SUPPORT,"2,000,000"
YEM01,30/08/2016,0000002935,Mohammed Al-Hadi office,YEM,STORAGE/PACKING/HANDLING,"625,200"
