Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
TZA01,10-02-12,0000002128,GIZ INTERNATIONAL SERVICES,DEU,BUSINESS/ ADMINISTRATIVE SER,"2,168,193.97"
ETH01,09-02-12,0000001900,Packtra PLC,ETH,TRANSPORT SUPPORT,"130,729.14"
HQSMS,09-02-12,0000019016,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"308,000.00"
HQSMS,09-02-12,0000019010,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,PERSONAL CARE PRODUCTS,"267,120.00"
SDN01,08-02-12,0000004140,ABBARCI DARFUR TRANSPORTERS  LTD,SSD,CARGO/PASSENGER TRANSPORT,"313,500.00"
COL01,08-02-12,0000001982,TECNILIMPIO S.A.,COL,MAINTENANCE/ CONSTRUCTION SER,"170,331.49"
HQSMS,07-02-12,0000018997,SCHMIDHAUSER & CIE SA,CHE,BUSINESS/ ADMINISTRATIVE SER,"219,473.34"
HQSMS,07-02-12,0000018993,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"300,000.00"
HQSMS,07-02-12,0000018994,UNITED NATIONS OFFICE AT GENEVA,CHE,SECURITY/ SAFETY SERVICES,"3,200,000.00"
HQSMS,07-02-12,0000018998,DANOFFICE PLC,DNK,COMPUTERS,"175,915.00"
IRN01,07-02-12,0000004214,Ms. Mahin Assadi,ARE,BUSINESS/ ADMINISTRATIVE SER,"104,630.20"
ETH01,07-02-12,0000001898,Libya Oil Ethiopia Limited,ETH,FUELS (UNSPECIFIED),"154,220.51"
HQSMS,07-02-12,0000019000,Microsoft Switzerland Ltd. Liab Co.,CHE,COMPUTER SERVICES,"283,873.78"
ZWE01,06-02-12,0000000134,FERTS SEED AND GRAIN (PVT) LTD,ZWE,MAIZE/CORN,"137,608.93"
KEN01,06-02-12,0000004644,PISU COMPANY LIMITED,KEN,PREPARED/ PRESERVED FOODS,"424,516.75"
HQSMS,05-02-12,0000018980,XEROX AG,CHE,REPRODUCTION SERVICES,"254,380.85"
HQSMS,03-02-12,0000018979,FIPOI,CHE,BUSINESS/ ADMINISTRATIVE SER,"2,720,348.20"
HQSMS,03-02-12,0000018975,ID INTEGRATED DATA SA,CHE,COMPUTER SERVICES,"535,368.22"
HQSMS,02-02-12,0000018962,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"103,373.23"
THA01,02-02-12,0000000692,UN ESCAP,THA,BUSINESS/ ADMINISTRATIVE SER,"200,254.00"
KEN01,02-02-12,0000004643,PISU COMPANY LIMITED,KEN,PREPARED/ PRESERVED FOODS,"378,607.40"
KEN01,01-02-12,0000004635,GALANA OIL KENYA LIMITED,KEN,DIESEL,"720,518.87"
HQSMS,31-01-12,0000018955,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"110,799.74"
HQSMS,31-01-12,0000018953,BT SWITZERLAND LTD,CHE,COMPUTER SERVICES,"175,224.00"
YEM01,29-01-12,0000001940,UNITED NATIONS OFFICE FOR PROJECT SERVIC,JOR,BUSINESS/ ADMINISTRATIVE SER,"391,295.00"
RUS01,27-01-12,0000002344,ALL RUSSIA ASSOCIATION OF THE DEAF,RUS,BUSINESS/ ADMINISTRATIVE SER,"256,949.72"
HQSMS,27-01-12,0000018937,VOLVO TRUCK CORPORATION,SWE,TANKERS,"289,104.76"
HQSMS,27-01-12,0000018936,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"1,017,300.00"
JOR01,27-01-12,0000001198,SECURITY MASTERS,JOR,SECURITY/ SAFETY SERVICES,"132,796.61"
HQSMS,27-01-12,0000018935,SERVICES INDUSTRIELS DE GENEVE,CHE,UTILITIES,"116,402.12"
HQSMS,25-01-12,0000018925,SERVICES INDUSTRIELS DE GENEVE,CHE,UTILITIES,"359,788.36"
HQSMS,25-01-12,0000018922,DGM VERON GRAUER S.A.,CHE,BUSINESS/ ADMINISTRATIVE SER,"101,851.85"
HQSMS,24-01-12,0000018912,FONDATION DES PARKINGS,CHE,BUSINESS/ ADMINISTRATIVE SER,"233,142.86"
YEM01,24-01-12,0000001937,Mohammed Al-Hadi office,YEM,STORAGE/PACKING/HANDLING,"106,440.00"
HQSMS,24-01-12,0000018920,ISS FACILITY SERVICES SA,CHE,MAINTENANCE/ CONSTRUCTION SER,"513,227.51"
KEN01,24-01-12,0000004621,GENESIL AUTOBRAKE AND ACCESSORIES,KEN,SPARE PARTS/ ACCESSORIES,"169,000.00"
AFG01,23-01-12,0000002553,DR. WASFIA RAHIMI,DEU,BUSINESS/ ADMINISTRATIVE SER,"144,000.00"
MRT01,23-01-12,0000000322,MAURITANO SUISSE SECURITE,MRT,SECURITY/ SAFETY SERVICES,"138,978.84"
KEN01,20-01-12,0000004590,KNIGHT FRANK KENYA LTD,KEN,BUSINESS/ ADMINISTRATIVE SER,"138,258.76"
HQSMS,20-01-12,0000018907,HCL Technologies Limited,IND,COMPUTER SERVICES,"1,701,265.00"
UGA01,20-01-12,0000002840,LUBEGA CHARLES,UGA,BUSINESS/ ADMINISTRATIVE SER,"144,000.00"
COL01,19-01-12,0000001963,JORGE CORTES MORA & CIA,COL,BUSINESS/ ADMINISTRATIVE SER,"190,222.45"
TZA01,18-01-12,0000002113,ANDREW SHARAU MINJA,TZA,BUSINESS/ ADMINISTRATIVE SER,"196,845.02"
PAK01,18-01-12,0000003369,WACKENHUT PAKISTAN (PVT) LTD,PAK,SECURITY/ SAFETY SERVICES,"141,803.75"
SEN01,17-01-12,0000001325,IMMOBILIERE EXCELLENCE. SARL,SEN,BUSINESS/ ADMINISTRATIVE SER,"100,450.85"
HQSMS,17-01-12,0000018899,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"364,320.81"
HQSMS,17-01-12,0000018897,DHL Express (SUISSE) S.A.,CHE,POSTAL SERVICES,"227,513.23"
AFG01,17-01-12,0000002537,Abdullah Mukhtarzada,CHE,BUSINESS/ ADMINISTRATIVE SER,"192,000.00"
CHN01,13-01-12,0000001104,BEIJING HOUSING SERVICE CORP FOR DM,CHN,BUSINESS/ ADMINISTRATIVE SER,"106,704.58"
JPN01,12-01-12,0000000413,Ippan Zaidanhojin Wesley Foundation,JPN,BUSINESS/ ADMINISTRATIVE SER,"247,027.44"
AGO01,11-01-12,0000000598,DANIEL YAGNYE,AGO,BUSINESS/ ADMINISTRATIVE SER,"165,337.50"
LBN01,10-01-12,0000000419,FASTLINK S.A.L,LBN,BUSINESS/ ADMINISTRATIVE SER,"500,000.00"
HQSMS,10-01-12,0000018882,COLT TELECOM AG,CHE,TELECOMS SERVICES,"111,747.09"
HQSMS,10-01-12,0000018881,KUEHNE + NAGEL LIMITED,TZA,TRANSPORT SUPPORT,"120,000.00"
BRA01,10-01-12,0000000129,VS INVESTIMENTOS E PARTICIPACOES LTDA,BRA,BUSINESS/ ADMINISTRATIVE SER,"116,218.38"
GEO01,09-01-12,0000001262,BUSINESS CENTRE SABURTALO LTD,GEO,BUSINESS/ ADMINISTRATIVE SER,"132,000.00"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,05-01-12,0000018869,THE COMMONWEALTH OF LEARNING,CAN,EDUCATION/ TRAINING SERVICES,"149,394.53"
SWE01,04-01-12,0000000088,FASTIGHETS AB GETINGSVARMEN 15,SWE,BUSINESS/ ADMINISTRATIVE SER,"138,457.00"
GBR01,04-01-12,0000000208,DENTON WILDE SAPTE,GBR,BUSINESS/ ADMINISTRATIVE SER,"201,388.89"
