Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
SDN01,11/12/2013,0000004867,AZOOM FACTORY FOR PLASTIC,SDN,WATER CANS,"156,563.04"
SYR01,11/12/2013,0000003550,SAMER GHOSSEN,LBN,PERSONAL CARE PRODUCTS,"522,000.00"
SYR01,11/12/2013,0000003551,THE INT. FOR FOAM&MATRESSES MANUFACTURIN,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"1,852,000.00"
SYR01,11/12/2013,0000003552,ALHOUDA CO.,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"1,990,000.00"
SYR01,11/12/2013,0000003553,MHD. BASEM AL-MOUNAKKEL,KWT,SOAP/CLEANING /HYGIENE SUPPLIE,"4,607,500.00"
SYR01,11/12/2013,0000003554,ALKHOULY & QURAIT,SYR,PERSONAL CARE PRODUCTS,"765,000.00"
SYR01,11/12/2013,0000003556,ANAS & TARIK HARASH,SYR,LAMP/ LAMP COMPONENTS,"201,319.69"
COD01,12/12/2013,0000005114,ENGEN,COD,PETROL/BENZINE,"362,100.00"
DONIK,12/12/2013,0000000151,LATTER-DAY SAINT CHARITIES,USA,CLOTHING,"1,222,500.00"
ETH01,12/12/2013,0000003013,DES GENERAL TRADING PLC,ETH,COOKING STOVES,"149,944.06"
HQSMS,12/12/2013,0000025220,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"217,000.00"
HQSMS,12/12/2013,0000025228,The UN WORLD FOOD PROGRAMME,ITA,CARGO/PASSENGER TRANSPORT,"190,098.00"
HQSMS,12/12/2013,0000025230,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,SPECIALIZED DRUGS,"135,825.65"
HQSMS,12/12/2013,0000025233,KITCHEN ESSENTIALS,IND,WATER BUCKET/ BASINE,"156,000.00"
HQSMS,12/12/2013,0000025235,The UN WORLD FOOD PROGRAMME,ITA,CARGO/PASSENGER TRANSPORT,"118,646.00"
HQSMS,12/12/2013,0000025238,DAMCO DENMARK A/S,DNK,CARGO/PASSENGER TRANSPORT,"102,907.00"
HQSMS,12/12/2013,0000025240,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"2,288,000.00"
HQSMS,12/12/2013,0000025242,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"351,400.00"
HQSMS,12/12/2013,0000025243,RVB INTERNATIONAL LTD,ARE,WATER BUCKET/ BASINE,"149,614.08"
MRT01,12/12/2013,0000000634,ETS BEDER,MRT,HOUSEHOLD FURNITURE/EQUIPMENT,"192,378.16"
MRT01,12/12/2013,0000000635,ETS BAH OULD KHATTARY,MRT,HOUSEHOLD FURNITURE/EQUIPMENT,"272,627.34"
MRT01,12/12/2013,0000000637,Ets Mohamedou Ould Rabani,MRT,PLASTIC PRODUCTS (SHEETS & ROL,"303,407.84"
MRT01,12/12/2013,0000000639,ETS ZAR  BAYE AHMED MAHMOUD O/MED,MRT,"STRUCTURAL MATERIALS ( TIMBER,","662,284.55"
MRT01,12/12/2013,0000000640,ETS Ahmed Ould  Moustapha,MRT,PLASTIC PRODUCTS (SHEETS & ROL,"287,284.72"
PSFRR,12/12/2013,0000000351,APPCO GROUP ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"176,630.43"
SCG02,12/12/2013,0000001744,AL-TRADE Sh.p.k,KOS,MAINTENANCE/ CONSTRUCTION SER,"409,748.99"
SYR01,12/12/2013,0000003560,"NAZHA Travel, Tourism & Freight",LBN,TRANSPORT SUPPORT,"351,625.00"
SYR01,12/12/2013,0000003561,KHULUD SIRRI HALABI / DHL Express,LBN,TRANSPORT SUPPORT,"112,375.00"
THA01,12/12/2013,0000000941,MAE FAH LUANG FOUNDATION UNDER ROYAL PAT,THA,CIVIL AFFAIRS SERVICES,"614,241.84"
TUR01,12/12/2013,0000001353,FAKIR ELEKTRIKLI EV ALETLERI AS,TUR,HOUSEHOLD FURNITURE/EQUIPMENT,"998,384.99"
HQSMS,13/12/2013,0000025247,HUGH WOOD INC,USA,INSURANCE SERVICES,"175,605.44"
HQSMS,13/12/2013,0000025255,WHO (UNICC),CHE,COMPUTER SERVICES,"105,273.00"
HQSMS,13/12/2013,0000025263,EMERGING MARKETS COMMUNICATIONS INC,USA,TELECOMS SERVICES,"2,000,000.00"
LBN01,13/12/2013,0000001115,Engineer Elie N. Maalouf Co. sal,LBN,MAINTENANCE/ CONSTRUCTION SER,"137,700.00"
PSFRL,13/12/2013,0000000047,Ketchum Limited,GBR,ADVERTISING/ INFORMATION SER,"150,000.00"
SEN01,13/12/2013,0000001764,TELOGIK SARL,SEN,SECURITY/ SAFETY SERVICES,"130,067.07"
TUR01,13/12/2013,0000001354,GUVENCEM VERI UYGULAMA HIZMETLERI,TUR,OTHER SPECIALIZED VEHICLES,"3,924,975.33"
TUR01,13/12/2013,0000001355,TNR PREFABRIK,TUR,PREFABRICATED Warehouse,"3,406,436.39"
COD01,14/12/2013,0000005124,X-OIL  CONGO,COG,DIESEL,"328,471.14"
HQSMS,14/12/2013,0000025274,TOYOTA MOTOR CORPORATION,JPN,SAFETY/ RESCUE VEHICLE,"110,604.25"
HQSMS,14/12/2013,0000025275,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"109,856.04"
TCD01,14/12/2013,0000004292,WORLD FOOD PROGRAMME CHAD,TCD,CARGO/PASSENGER TRANSPORT,"307,000.00"
DZA01,15/12/2013,0000000690,TRIANGLE GENERATION HUMANITAIRE,FRA,BUSINESS/ ADMINISTRATIVE SER,"609,357.08"
HQSMS,15/12/2013,0000025280,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"448,156.80"
HQSMS,15/12/2013,0000025282,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"395,960.00"
HQSMS,15/12/2013,0000025286,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"130,067.02"
IRQ01,15/12/2013,0000001890,Advanced International Electronics,KWT,UHF EQUIPMENT,"163,850.00"
LBY01,15/12/2013,0000000304,Kenza Businesses & Investors Service,LBY,BEDCLOTHES/ MATRESSES/ TOWELS,"198,412.70"
ETH01,16/12/2013,0000003036,DESERT ROSE CONSULTANCY PLC,ETH,FINANCIAL SERVICES,"100,154.56"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
ETH01,16/12/2013,0000003042,International Labour Organization,ETH,BUSINESS/ ADMINISTRATIVE SER,"234,600.00"
ETH01,16/12/2013,0000003055,AL-FUTTAIM TRADING (LLC),ARE,OFFICE FURNITURE,"300,000.00"
HQSMS,16/12/2013,0000025297,HEXAWARE TECHNOLOGIES LIMITED UK,GBR,COMPUTER SERVICES,"551,800.00"
HQSMS,16/12/2013,0000025303,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"168,000.00"
HQSMS,16/12/2013,0000025312,DANOFFICE PLC,DNK,NETWORK COMPONENTS / ACCESS,"360,435.00"
HQSMS,16/12/2013,0000025318,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,4x4 STATION WAGON,"262,591.43"
HQSMS,16/12/2013,0000025323,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,4x4 STATION WAGON,"283,059.25"
HQSMS,16/12/2013,0000025324,VESTERGAARD FRANDSEN GROUP,CHE,MOSQUITO NET,"210,822.00"
HQSMS,16/12/2013,0000025327,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"1,057,420.00"
HQSMS,16/12/2013,0000025330,PA CONSULTING SERVICES LIMITED,GBR,COMPUTER SERVICES,"252,280.13"
HQSMS,16/12/2013,0000025331,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,4x4 STATION WAGON,"147,362.73"
HQSMS,16/12/2013,0000025335,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,4x4 DC PICK-UP,"239,353.27"
HQSMS,16/12/2013,0000025336,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"1,531,238.80"
HQSMS,16/12/2013,0000025337,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"134,695.00"
IRQ01,16/12/2013,0000001893,DANISH REFUGEE COUNCIL - DRC,DNK,BUSINESS/ ADMINISTRATIVE SER,"577,566.00"
IRQ01,16/12/2013,0000001897,QANDIL SWEDISH NGO,SWE,BUSINESS/ ADMINISTRATIVE SER,"1,277,200.00"
IRQ01,16/12/2013,0000001899,QANDIL SWEDISH NGO,SWE,BUSINESS/ ADMINISTRATIVE SER,"529,047.00"
JOR01,16/12/2013,0000002579,Technical Equipment & Supplies Co./TESCO,JOR,PHOTOCOPY EQUIPMENT,"133,262.71"
KEN01,16/12/2013,0000006514,SOS PRODUCTION CENTRE,KEN,COOKING STOVES,"169,089.66"
KEN01,16/12/2013,0000006517,RIUMBANI ENERGY SAVING STOVES,KEN,COOKING STOVES,"169,089.66"
KEN01,16/12/2013,0000006521,DANISH REFUGEE COUNCIL,KEN,BUSINESS/ ADMINISTRATIVE SER,"382,668.45"
KEN01,16/12/2013,0000006522,KENYA RED CROSS,KEN,BUSINESS/ ADMINISTRATIVE SER,"477,690.75"
KEN01,16/12/2013,0000006524,NORWEGIAN REFUGEE COUNCIL (NRC),KEN,BUSINESS/ ADMINISTRATIVE SER,"310,971.28"
KEN01,16/12/2013,0000006526,INTERNATIONAL RESCUE COMMITTEE (IRC),PAK,BUSINESS/ ADMINISTRATIVE SER,"769,781.89"
KEN01,16/12/2013,0000006527,LWF,KEN,BUSINESS/ ADMINISTRATIVE SER,"636,774.44"
KEN01,16/12/2013,0000006529,LWF,KEN,BUSINESS/ ADMINISTRATIVE SER,"152,087.55"
KEN01,16/12/2013,0000006534,WINDLE TRUST KENYA,KEN,BUSINESS/ ADMINISTRATIVE SER,"595,797.21"
KEN01,16/12/2013,0000006538,INTERNATIONAL RESCUE COMMITTEE (IRC),PAK,BUSINESS/ ADMINISTRATIVE SER,"620,820.22"
KEN01,16/12/2013,0000006541,NATIONAL COUNCIL OF CHURCHES OF KENYA,KEN,BUSINESS/ ADMINISTRATIVE SER,"266,424.41"
KEN01,16/12/2013,0000006542,NORWEGIAN REFUGEE COUNCIL (NRC),KEN,BUSINESS/ ADMINISTRATIVE SER,"521,256.67"
KEN01,16/12/2013,0000006544,LOKICHOGGIO OROPOI AND KAKUMA DEV ORG,KEN,BUSINESS/ ADMINISTRATIVE SER,"129,004.82"
KEN01,16/12/2013,0000006547,PEACE WINDS JAPAN,JPN,BUSINESS/ ADMINISTRATIVE SER,"428,168.14"
KEN01,16/12/2013,0000006548,ISLAMIC RELIEF WORLD WIDE,SDN,BUSINESS/ ADMINISTRATIVE SER,"913,192.95"
KEN01,16/12/2013,0000006549,ISLAMIC RELIEF WORLD WIDE,SDN,BUSINESS/ ADMINISTRATIVE SER,"179,484.59"
LBN01,16/12/2013,0000001123,BIZRI INTERNATIONAL COMPANY BICO SARL,LBN,HOUSEHOLD FURNITURE/EQUIPMENT,"604,000.00"
LBN01,16/12/2013,0000001125,BIZRI INTERNATIONAL COMPANY BICO SARL,LBN,HOUSEHOLD FURNITURE/EQUIPMENT,"604,000.00"
MLI01,16/12/2013,0000000132,MAMADOU SYLLA,MLI,HOUSEHOLD FURNITURE/EQUIPMENT,"296,341.40"
MMR01,16/12/2013,0000001384,Kachin Baptist Convention (KBC),MMR,BUSINESS/ ADMINISTRATIVE SER,"209,245.95"
MMR01,16/12/2013,0000001386,Basin International Ltd,MMR,BEDCLOTHES/ MATRESSES/ TOWELS,"143,052.63"
MMR01,16/12/2013,0000001395,Basin International Ltd,MMR,CLOTHING,"161,902.83"
MMR01,16/12/2013,0000001396,SAVE THE CHILDREN FEDERATION INC,USA,BUSINESS/ ADMINISTRATIVE SER,"203,728.11"
MMR01,16/12/2013,0000001397,Golden Bell Pharmacy,MMR,PERSONAL CARE PRODUCTS,"238,153.85"
PAK01,16/12/2013,0000004345,BLACK BOX SOUNDS,PAK,ADVERTISING/ INFORMATION SER,"147,345.21"
PAK01,16/12/2013,0000004353,AZAM ENTERPRISES,PAK,VHF EQUIPMENT,"144,937.49"
SDN01,16/12/2013,0000004893,Ibrahim Bakhit Trading Enterprise,SDN,SOLAR GENERATORS/ SUPPLIES,"102,839.03"
SOM01,16/12/2013,0000001167,KAFI BROTHERS,KEN,MAINTENANCE/ CONSTRUCTION SER,"288,075.80"
SSD01,16/12/2013,0000001203,WORLD FOOD PROGRAMME SOUTH SUDAN JUBA,SSD,BUSINESS/ ADMINISTRATIVE SER,"197,881.20"
SSD01,16/12/2013,0000001204,ACTION AFRICA HELP INTERNATIONAL,SSD,BUSINESS/ ADMINISTRATIVE SER,"4,633,416.88"
SSD01,16/12/2013,0000001205,CARE South Sudan,SDN,BUSINESS/ ADMINISTRATIVE SER,"473,318.05"
SSD01,16/12/2013,0000001206,DANISH REFUGEE COUNCIL - DRC,DNK,BUSINESS/ ADMINISTRATIVE SER,"6,276,183.10"
SSD01,16/12/2013,0000001207,ACTED,FRA,BUSINESS/ ADMINISTRATIVE SER,"2,750,000.03"
SSD01,16/12/2013,0000001209,RELIEF INTERNATIONAL,GBR,BUSINESS/ ADMINISTRATIVE SER,"125,000.00"
SSD01,16/12/2013,0000001210,Samaritan's Purse,USA,BUSINESS/ ADMINISTRATIVE SER,"1,285,330.60"
SSD01,16/12/2013,0000001211,ACROSS,SDN,BUSINESS/ ADMINISTRATIVE SER,"115,525.42"
SSD01,16/12/2013,0000001216,ACROSS,SDN,BUSINESS/ ADMINISTRATIVE SER,"201,381.36"
TCD01,16/12/2013,0000004313,ETS MOUSTAPHA ALI,TCD,MISC COMPUTER EQUIP/SUPPL,"119,592.70"
TCD01,16/12/2013,0000004324,Ets AbDOULAYE chouah,TCD,TRANSPORT SUPPORT,"207,086.92"
TUR01,16/12/2013,0000001359,ALTO TEKNOLOJI BILISIM,TUR,PRINTER/ PRINTER ACCESSORIES,"1,061,808.24"
TUR01,16/12/2013,0000001387,KIMSE YOK MU DERNEGI,TUR,BUSINESS/ ADMINISTRATIVE SER,"1,689,289.24"
ALB01,17/12/2013,0000000136,REFUGEE & MIGRATION SERVICES IN ALBANIA,ALB,BUSINESS/ ADMINISTRATIVE SER,"104,215.52"
HQSMS,17/12/2013,0000025347,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"264,000.00"
HQSMS,17/12/2013,0000025349,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"145,880.00"
HQSMS,17/12/2013,0000025350,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"182,350.00"
HQSMS,17/12/2013,0000025355,CMC MOTORS GROUP LIMITED,KEN,AGRICULTURAL VEHICLES,"184,462.20"
HQSMS,17/12/2013,0000025359,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"236,236.00"
LBN01,17/12/2013,0000001129,ETS NAHEED KHAWEJA,LBN,WATER COOLED POWER GENERATORS,"100,613.00"
LBN01,17/12/2013,0000001136,KARAMBOIS,LBN,"STRUCTURAL MATERIALS ( TIMBER,","1,035,320.00"
NER01,17/12/2013,0000000619,ASUSU S.A,NER,FINANCIAL SERVICES,"188,080.26"
TCD01,17/12/2013,0000004329,ITS/HOMERIDER,TCD,MEASURING/TESTING EQUIP/ SUPPL,"116,161.53"
HQSMS,18/12/2013,0000025377,BIDCO OIL REFINERIES LIMITED,KEN,TRANSPORT SUPPORT,"185,000.00"
HQSMS,18/12/2013,0000025384,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"520,200.00"
HQSMS,18/12/2013,0000025387,"NISSAN TRADING CO., LTD.",JPN,4x4 STATION WAGON,"210,420.14"
HQSMS,18/12/2013,0000025390,SPIGIT INC,USA,COMPUTER SERVICES,"115,650.00"
HQSMS,18/12/2013,0000025399,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"107,511.56"
HQSMS,18/12/2013,0000025402,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"921,300.00"
HQSMS,18/12/2013,0000025412,BALDEV WOOLLEN INTERNATIONAL,IND,KITCHENWARE,"2,751,000.00"
HQSMS,18/12/2013,0000025413,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"2,122,624.00"
HQSMS,18/12/2013,0000025414,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"530,547.54"
JOR01,18/12/2013,0000002605,G4S Secure Solutions Int'l Inc. Jordan,JOR,SECURITY/ SAFETY SERVICES,"231,874.29"
LBN01,18/12/2013,0000001145,ASSIYANA SAL,LBN,MAINTENANCE/ CONSTRUCTION SER,"110,000.00"
LBN01,18/12/2013,0000001147,Jamal Eddine Est. for Trading & Manufact,LBN,HOUSEHOLD FURNITURE/EQUIPMENT,"216,000.00"
PAK01,18/12/2013,0000004367,CAR KPK - GOVERNMENT OF PAKISTAN,PAK,BUSINESS/ ADMINISTRATIVE SER,"139,643.20"
PHL01,18/12/2013,0000000399,Medical Gallery Trading Co.,PHL,SOAP/CLEANING /HYGIENE SUPPLIE,"192,263.68"
SYR01,18/12/2013,0000003572,M.G MEDICAL EQUIPMENT GROUP FZE,ARE,MISC MEDICAL SUPPLIES,"200,000.00"
SYR01,18/12/2013,0000003573,FLYING HORSE S.A.L ( OFF SHORE ),LBN,MISC MEDICAL SUPPLIES,"494,860.00"
SYR01,18/12/2013,0000003574,Amico Enterprises FZE,ARE,MISC MEDICAL SUPPLIES,"457,575.00"
HQSMS,19/12/2013,0000025427,ALPINTER,BEL,BLANKETS,"1,604,526.00"
HQSMS,19/12/2013,0000025429,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"165,535.00"
HQSMS,19/12/2013,0000025433,HEWLETT-PACKARD,CHE,COMPUTER SERVICES,"405,000.00"
HQSMS,19/12/2013,0000025436,ACCENTURE AG,CHE,DATA COLLECTION EQUIPMENT,"285,222.06"
HQSMS,19/12/2013,0000025445,Paramount Tarpaulin Industries,PAK,BLANKETS,"1,622,435.10"
HQSMS,19/12/2013,0000025447,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"476,630.41"
HQSMS,19/12/2013,0000025452,O.B. WIIK AS,NOR,PREFABRICATED Warehouse,"143,400.00"
HQSMS,19/12/2013,0000025463,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"1,590,000.00"
HQSMS,19/12/2013,0000025464,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"277,173.92"
JOR01,19/12/2013,0000002618,Syrian Refugees Camps Department,JOR,BUSINESS/ ADMINISTRATIVE SER,"1,129,943.50"
JOR01,19/12/2013,0000002620,MINISTRY OF INTERIOR,JOR,BUSINESS/ ADMINISTRATIVE SER,"1,026,227.47"
JOR01,19/12/2013,0000002621,Ministry of Planning & International Coo,JOR,BUSINESS/ ADMINISTRATIVE SER,"168,533.90"
JOR01,19/12/2013,0000002623,International Medical Corps,JOR,BUSINESS/ ADMINISTRATIVE SER,"316,590.48"
JOR01,19/12/2013,0000002627,MERCY CORPS,USA,BUSINESS/ ADMINISTRATIVE SER,"769,454.80"
JOR01,19/12/2013,0000002628,CARE-COOPERATIVE FOR ASSISTANCE & REILEF,JOR,BUSINESS/ ADMINISTRATIVE SER,"556,710.79"
JOR01,19/12/2013,0000002636,Kuehne+Nagel,JOR,TRANSPORT SUPPORT,"141,242.94"
JOR01,19/12/2013,0000002637,JORSAL Jordan Universal Wood Indus. Co.,JOR,OFFICE FURNITURE,"165,416.72"
JOR01,19/12/2013,0000002644,G4S Secure Solutions Int'l Inc. Jordan,JOR,SECURITY/ DETECTION EQUIP/ SUP,"105,365.83"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
JOR01,19/12/2013,0000002646,ARAB MEDICAL & SCIENTIFIC ALLIANCE,JOR,MISC MEDICAL SUPPLIES,"457,948.72"
JOR01,19/12/2013,0000002648,ARAB MEDICAL & SCIENTIFIC ALLIANCE,JOR,MISC MEDICAL SUPPLIES,"188,805.00"
LBN01,19/12/2013,0000001153,DALAL STEEL INDUSTRIES S.A.R.L,LBN,PREFABRICATED House,"270,200.00"
LBN01,19/12/2013,0000001156,RASHID KARAME FAIR,LBN,BUSINESS/ ADMINISTRATIVE SER,"136,620.00"
LBN01,19/12/2013,0000001160,Midware Data Systems s.a.l,LBN,COMPUTERS,"264,500.00"
LBN01,19/12/2013,0000001170,GLOBEMED LEBANON SAL,LBN,HEALTHCARE SERVICES,"800,000.00"
MMR01,19/12/2013,0000001449,"Yangon Tractor Co., Ltd.",MMR,SOLAR GENERATORS/ SUPPLIES,"222,672.06"
SYR01,19/12/2013,0000003578,UNDP,USA,MAINTENANCE/ CONSTRUCTION SER,"112,400.00"
HQSMS,20/12/2013,0000025468,M.K. EXIM (INDIA) LIMITED,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"158,950.00"
HQSMS,20/12/2013,0000025469,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"120,330.00"
HQSMS,20/12/2013,0000025472,CISCO SYSTEMS INC,USA,NETWORK COMPONENTS / ACCESS,"116,042.95"
HQSMS,20/12/2013,0000025476,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"126,000.00"
HQSMS,20/12/2013,0000025482,ICOM FRANCE,FRA,VHF EQUIPMENT,"138,074.00"
HQSMS,20/12/2013,0000025487,ICOM FRANCE,FRA,VHF EQUIPMENT,"276,368.04"
HQSMS,20/12/2013,0000025490,CODAN LTD.,AUS,HF EQUIPMENT,"830,982.22"
HQSMS,20/12/2013,0000025492,CODAN LTD.,AUS,HF EQUIPMENT,"1,634,820.66"
HQSMS,20/12/2013,0000025493,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"422,280.00"
HQSMS,20/12/2013,0000025497,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"2,778,000.00"
HQSMS,20/12/2013,0000025499,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"352,019.04"
HQSMS,20/12/2013,0000025506,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"1,170,240.00"
JOR01,20/12/2013,0000002653,ARAB MEDICAL & SCIENTIFIC ALLIANCE,JOR,MISC MEDICAL SUPPLIES,"363,250.00"
JOR01,20/12/2013,0000002656,ARAB MEDICAL & SCIENTIFIC ALLIANCE,JOR,MISC MEDICAL SUPPLIES,"396,214.66"
JOR01,20/12/2013,0000002657,ARAB MEDICAL & SCIENTIFIC ALLIANCE,JOR,MISC MEDICAL SUPPLIES,"149,564.00"
JOR01,20/12/2013,0000002658,As`ad Derhally Drug Store,JOR,MISC MEDICAL SUPPLIES,"102,710.00"
JOR01,20/12/2013,0000002659,Unity Medical Supplies Est.,JOR,MISC MEDICAL SUPPLIES,"192,900.00"
JOR01,20/12/2013,0000002660,Unity Medical Supplies Est.,JOR,MISC MEDICAL SUPPLIES,"164,160.00"
LBN01,20/12/2013,0000001180,Berycom sarl,LBN,TELECOMS SERVICES,"132,300.00"
LBN01,20/12/2013,0000001183,The Lebanese Association for Popular Act,LBN,BUSINESS/ ADMINISTRATIVE SER,"1,030,907.46"
LBN01,20/12/2013,0000001184,SAVE THE CHILDREN,LBN,BUSINESS/ ADMINISTRATIVE SER,"4,779,285.00"
LBN01,20/12/2013,0000001186,WAR CHILD,LBN,BUSINESS/ ADMINISTRATIVE SER,"1,225,000.00"
LBN01,20/12/2013,0000001187,TERRE DES HOMMES ITALIA,LBN,BUSINESS/ ADMINISTRATIVE SER,"2,399,550.00"
LBN01,20/12/2013,0000001188,NORWEGIAN REFUGEE COUNCIL(NRC),LBN,BUSINESS/ ADMINISTRATIVE SER,"1,275,000.00"
LKA01,20/12/2013,0000003080,MUSLIM AID SRI LANKA FIELD OFFICE,LKA,BUSINESS/ ADMINISTRATIVE SER,"102,620.60"
MMR01,20/12/2013,0000001451,"Khine Yan Naing Construction Co., Ltd.",MMR,MAINTENANCE/ CONSTRUCTION SER,"190,573.34"
MMR01,20/12/2013,0000001452,"Thazint Gone Yaung Co., Ltd.",MMR,MAINTENANCE/ CONSTRUCTION SER,"159,150.70"
MMR01,20/12/2013,0000001454,Tha Toe Saw,MMR,MAINTENANCE/ CONSTRUCTION SER,"258,513.16"
SSD01,20/12/2013,0000001218,ZES CONSTRUCTION,SSD,HEALTHCARE SERVICES,"109,208.13"
MRT01,21/12/2013,0000000649,ETS DIENG,MRT,PERSONAL CARE PRODUCTS,"339,784.80"
HQSMS,22/12/2013,0000025519,Anandtex International Private Limited,IND,BLANKETS,"492,234.23"
HQSMS,22/12/2013,0000025520,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"228,560.00"
HQSMS,22/12/2013,0000025521,Anandtex International Private Limited,IND,BLANKETS,"3,102,316.60"
HQSMS,22/12/2013,0000025522,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"697,500.00"
HQSMS,22/12/2013,0000025524,PARKASH WOOLEN INDUSTRIES,IND,BLANKETS,"855,000.00"
HQSMS,22/12/2013,0000025525,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"324,000.00"
HQSMS,22/12/2013,0000025527,O.K.I. GENERAL TRADING LLC,ARE,BLANKETS,"957,500.00"
HQSMS,22/12/2013,0000025528,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"324,000.00"
HQSMS,22/12/2013,0000025532,RELTEX TARPAULINS (AFRICA) EPZ LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"150,138.00"
HQSMS,23/12/2013,0000025536,REDONDO Y GARCIA S.A.,ESP,LAMP/ LAMP COMPONENTS,"678,531.80"
HQSMS,23/12/2013,0000025545,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BAKERY PRODUCTS,"172,627.00"
HQSMS,23/12/2013,0000025553,HCL Technologies Limited,IND,COMPUTER SERVICES,"165,750.00"
HQSMS,23/12/2013,0000025556,REDONDO Y GARCIA S.A.,ESP,LAMP/ LAMP COMPONENTS,"270,590.40"
HQSMS,23/12/2013,0000025561,REDONDO Y GARCIA S.A.,ESP,LAMP/ LAMP COMPONENTS,"104,763.00"
HQSMS,23/12/2013,0000025562,UN OFFICE FOR PROJECT SERVICES,DNK,SEDAN,"548,969.15"
HQSMS,23/12/2013,0000025572,REDONDO Y GARCIA S.A.,ESP,LAMP/ LAMP COMPONENTS,"122,360.00"
HQSMS,23/12/2013,0000025578,BOSS PRO-TEC,DEU,SECONDHAND HEAVY VEHICLES,"217,304.35"
HQSMS,23/12/2013,0000025584,VOLVO TRUCK CORPORATION,SWE,TANKERS,"270,080.78"
NER01,23/12/2013,0000000622,UNICEF NIGER,NER,STRUCTURAL BUILDING PRODUCTS /,"104,700.00"
HQSMS,24/12/2013,0000025586,VESTERGAARD FRANDSEN GROUP,CHE,MOSQUITO NET,"146,032.80"
HQSMS,24/12/2013,0000025588,DOLL FAHRZEUGBAU AG,DEU,GENERAL CARGO TRUCKS,"174,945.66"
HQSMS,24/12/2013,0000025593,REDONDO Y GARCIA S.A.,ESP,LAMP/ LAMP COMPONENTS,"335,616.00"
HQSMS,24/12/2013,0000025597,ZANDERS GMBH,CHE,BUSINESS/ ADMINISTRATIVE SER,"226,227.12"
