Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
NER01,19/09/2017,0000002336,HYDRAFORM INTERNATIONAL (PTY) LTD,ZAF,BRICK-MAKING EQUIPMENT,"122,576"
TUR01,19/09/2017,0000003846,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"302,154"
UGA01,19/09/2017,0000006339,Blue Pearls Co Limited,UGA,CARGO/PASSENGER TRANSPORT,"1,666,107"
UGA01,19/09/2017,0000006341,Blue Pearls Co Limited,UGA,CARGO/PASSENGER TRANSPORT,"1,666,107"
HQSMS,18/09/2017,0000039366,Wood for Trees Ltd.,GBR,BUSINESS/ ADMINISTRATIVE SER,"107,397"
HQSMS,18/09/2017,0000039370,MICROSOFT IRELAND OPERATIONS LTD,IRL,COMPUTER SERVICES,"112,000"
PAK01,18/09/2017,0000005572,Haris Enterprises (Pvt.) Limited,PAK,SECURITY/ SAFETY SERVICES,"104,364"
TUR01,18/09/2017,0000003845,Escudo Grup A. S.,TUR,LAMP/ LAMP COMPONENTS,"132,000"
KEN01,17/09/2017,0000010086,WFP SOMALIA,KEN,CHARTERS,"104,877"
CAN01,15/09/2017,0000001059,Public Outreach Consultancy INC.,CAN,BUSINESS/ ADMINISTRATIVE SER,"615,298"
DONIK,15/09/2017,0000000455,The Swedish Civil Contingencies,SWE,BUSINESS/ ADMINISTRATIVE SER,"541,500"
DONIK,15/09/2017,0000000458,DANISH REFUGEE COUNCIL,DNK,BUSINESS/ ADMINISTRATIVE SER,"905,500"
HQSMS,15/09/2017,0000039339,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"308,280"
HQSMS,15/09/2017,0000039340,KUEHNE AND NAGEL A/S,DNK,WATER TANK/ WATER CONTAINERS,"189,000"
HQSMS,15/09/2017,0000039341,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"307,950"
HQSMS,15/09/2017,0000039353,PLANSON INTERNATIONAL CORPORATION,USA,COMPUTERS,"137,800"
HQSMS,15/09/2017,0000039355,DAMCO DENMARK A/S,DNK,CARGO/PASSENGER TRANSPORT,"106,500"
KEN01,15/09/2017,0000010084,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"204,192"
AFG01,14/09/2017,0000004539,IDG SECURITY MIDDLE EAST FZC,AFG,SECURITY/ SAFETY SERVICES,"289,216"
HQSMS,14/09/2017,0000039314,CODAN LTD.,AUS,HF EQUIPMENT,"420,209"
HQSMS,14/09/2017,0000039331,TOYOTA MOTOR CORPORATION,JPN,4x4 SC PICP-UP,"101,384"
HQSMS,14/09/2017,0000039331,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"555,951"
HQSMS,14/09/2017,0000039331,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"107,922"
HQSMS,14/09/2017,0000039332,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"225,435"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,14/09/2017,0000039333,TOYOTA MOTOR CORPORATION,JPN,SEDAN,"109,900"
LBN01,14/09/2017,0000002544,S&K PROPERTIES SAL,LBN,BUSINESS/ ADMINISTRATIVE SER,"150,000"
TUR01,14/09/2017,0000003836,2AA TIP TEKNOLOJILERI VE BILGI SISTEMLER,TUR,SOAP/CLEANING /HYGIENE SUPPLIE,"136,072"
TUR01,14/09/2017,0000003837,ALTUNOZ ITHALAT IHRACAT SANAYI,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"347,200"
GRC01,13/09/2017,0000002377,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"144,231"
GRC01,13/09/2017,0000002378,EMMANOUIL TZANETOS & SIA E.E.,GRC,MEETING/TRAVEL/ FOOD SER,"600,962"
HQSMS,13/09/2017,0000039300,NRS Relief FZE,ARE,BLANKETS,"720,792"
HQSMS,13/09/2017,0000039302,Microdesk Inc,USA,EDUCATION/ TRAINING SERVICES,"119,940"
JOR01,13/09/2017,0000004825,Mindset,JOR,ENGINEERING SERVICES,"569,047"
KEN01,13/09/2017,0000010079,WFP SOMALIA,KEN,CHARTERS,"124,631"
SYR01,13/09/2017,0000004782,MUHANNAD JALALO,SYR,AGRICULTURE/FARM EQUIP,"160,938"
SYR01,13/09/2017,0000004783,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,AGRICULTURE/FARM EQUIP,"204,750"
SYR01,13/09/2017,0000004784,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"172,761"
COD01,12/09/2017,0000006819,K. ARANO AND CO. LTD.,JPN,GENERAL CARGO TRUCKS,"361,803"
DONIK,12/09/2017,0000000452,SWISS AGENCY FOR DEVELPMNT & COOPERATION,GEO,BUSINESS/ ADMINISTRATIVE SER,"1,373,500"
SYR01,12/09/2017,0000004781,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,MASONRY/ CONCRETE TOOLS,"121,720"
TUR01,12/09/2017,0000003824,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"125,494"
CHN01,11/09/2017,0000002001,HONG KONG FUNDRAISING CONSULTANCY LTD,HKG,ADVERTISING/ INFORMATION SER,"204,499"
HQSMS,11/09/2017,0000039287,NRS Relief FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"137,760"
HQSMS,08/09/2017,0000039262,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,08/09/2017,0000039264,Scan Global Logistics A/S,DNK,CARGO/PASSENGER TRANSPORT,"137,550"
HQSMS,08/09/2017,0000039266,NOVACOM SERVICES,FRA,GFM VTS FEES,"660,000"
TUR01,08/09/2017,0000003801,SECURITAS GUVENLIK SISTEMLERI A.S.,TUR,SECURITY/ SAFETY SERVICES,"609,915"
TUR01,08/09/2017,0000003802,SECURITAS GUVENLIK SISTEMLERI A.S.,TUR,SECURITY/ SAFETY SERVICES,"653,481"
ETH01,07/09/2017,0000005892,MILLION ALEMAYEHU GENERAL IMPORTER,ETH,CLOTHING,"109,101"
ETH01,07/09/2017,0000005894,DES GENERAL TRADING PLC,ETH,BEDCLOTHES/ MATRESSES/ TOWELS,"152,027"
HQSMS,07/09/2017,0000039237,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"939,710"
HQSMS,07/09/2017,0000039241,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"967,788"
HQSMS,07/09/2017,0000039242,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"566,400"
HQSMS,07/09/2017,0000039243,DANOFFICE PLC,DNK,COMPUTERS,"132,300"
LBN01,07/09/2017,0000002536,NEXtCARE LEBANON SAL,LBN,CIVIL AFFAIRS SERVICES,"12,000,000"
NLD01,07/09/2017,0000000009,BLUEFROG FUNDRAISING,GBR,ADVERTISING/ INFORMATION SER,"715,265"
TUR01,07/09/2017,0000003799,ADECCO HIZMET VE DANISMANLIK A.S,TUR,BUSINESS/ ADMINISTRATIVE SER,"140,232"
UGA01,07/09/2017,0000006331,MUKWANO INDUSTRIES UGANDA LIMITED,UGA,SOAP/CLEANING /HYGIENE SUPPLIE,"149,650"
UGA01,07/09/2017,0000006332,MUKWANO INDUSTRIES UGANDA LIMITED,UGA,SOAP/CLEANING /HYGIENE SUPPLIE,"166,611"
UGA01,07/09/2017,0000006333,MUKWANO INDUSTRIES UGANDA LIMITED,UGA,SOAP/CLEANING /HYGIENE SUPPLIE,"166,611"
HQSMS,06/09/2017,0000039227,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"645,192"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,06/09/2017,0000039230,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"438,492"
HQSMS,06/09/2017,0000039232,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"438,492"
HQSMS,06/09/2017,0000039234,ALPINTER,BEL,BLANKETS,"124,416"
MMR01,06/09/2017,0000002119,Basin International Ltd,MMR,KITCHENWARE,"117,500"
MMR01,06/09/2017,0000002123,Basin International Ltd,MMR,PLASTIC PRODUCTS (SHEETS & ROL,"111,000"
DONIK,05/09/2017,0000000451,Norwegian Refugee council,NOR,BUSINESS/ ADMINISTRATIVE SER,"1,062,500"
HQSMS,05/09/2017,0000039219,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"475,590"
KEN01,05/09/2017,0000010068,TOTAL KENYA LIMITED,KEN,DIESEL,"192,362"
DONIK,04/09/2017,0000000448,United Arab Emirates,CHE,CARGO/PASSENGER TRANSPORT,"167,760"
DONIK,04/09/2017,0000000450,Dept.Foreign Affairs devel. Co-operation,IRL,KITCHENWARE,"340,476"
HQSMS,31/08/2017,0000039193,DHL Express (SUISSE) S.A.,CHE,BUSINESS/ ADMINISTRATIVE SER,"263,573"
GRC01,30/08/2017,0000002356,KUEHNE + NAGEL,GRC,CARGO/PASSENGER TRANSPORT,"472,255"
UKR01,30/08/2017,0000002280,PJSC Ukrposhta,UKR,BUSINESS/ ADMINISTRATIVE SER,"277,692"
HQSMS,29/08/2017,0000039172,MICROSOFT IRELAND OPERATIONS LTD,IRL,COMPUTER SERVICES,"162,087"
KEN01,29/08/2017,0000010063,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"318,500"
KEN01,29/08/2017,0000010064,WFP SOMALIA,KEN,CHARTERS,"440,720"
YEM01,29/08/2017,0000003146,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"1,522,609"
COD01,28/08/2017,0000006799,PRIMEFUELS RD CONGO SARL,COD,DIESEL,"104,598"
YEM01,28/08/2017,0000003144,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"350,521"
SYR01,27/08/2017,0000004772,SARA COMPANY,SYR,MAINTENANCE/ CONSTRUCTION SER,"334,356"
HQSMS,25/08/2017,0000039151,MCI SUISSE SA,CHE,BUSINESS/ ADMINISTRATIVE SER,"195,400"
KEN01,24/08/2017,0000010057,WFP SOMALIA,KEN,CHARTERS,"119,933"
CMR01,23/08/2017,0000004425,LAND LIFE COMPANY,NLD,FINANCIAL SERVICES,"436,836"
GRC01,23/08/2017,0000002345,EMMANOUIL TZANETOS & SIA E.E.,GRC,MEETING/TRAVEL/ FOOD SER,"177,096"
NLD01,23/08/2017,0000000008,MOSAIC FULFILMENT SOLUTIONS LIMITED,GBR,ADVERTISING/ INFORMATION SER,"129,870"
TZA01,23/08/2017,0000003881,KENYA KAZI SECURITY (T) LTD,TZA,SECURITY/ SAFETY SERVICES,"167,445"
YEM01,23/08/2017,0000003143,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"106,345"
HQSMS,22/08/2017,0000039116,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"1,232,965"
KOR01,22/08/2017,0000000801,SG GLOBAL SUPPORT SERVICES SDN BHD,MYS,ADVERTISING/ INFORMATION SER,"186,000"
SOM01,22/08/2017,0000002309,PHYSICAL RISK SOLUTIONS DMCC,SOM,SECURITY/ SAFETY SERVICES,"185,886"
SYR01,22/08/2017,0000004770,KARDISI Co.,IRQ,SEWING/ KNITTING EQUIP/ SUPPL,"260,784"
HQSMS,21/08/2017,0000039099,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"122,650"
HQSMS,21/08/2017,0000039102,EntServ Schweiz GmbH,CHE,COMPUTER SERVICES,"700,000"
UGA01,21/08/2017,0000006291,NASERA SUITES,CHE,BUSINESS/ ADMINISTRATIVE SER,"102,115"
HQSMS,18/08/2017,0000039088,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"115,000"
HQSMS,17/08/2017,0000039079,RENAULT TRUCKS SAS,FRA,GENERAL CARGO TRUCKS,"384,652"
RWA01,17/08/2017,0000001479,AGESPRO SECURITY,RWA,SECURITY/ SAFETY SERVICES,"144,264"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
AGO01,16/08/2017,0000000840,"SOCIEDADE GRUPO B. F, COMERCIAL, LDA",AGO,HOUSEHOLD FURNITURE/EQUIPMENT,"136,956"
GRC01,16/08/2017,0000002332,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"212,946"
HQSMS,16/08/2017,0000039049,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"976,820"
HQSMS,16/08/2017,0000039052,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"476,158"
HQSMS,16/08/2017,0000039057,ALPINTER,BEL,BLANKETS,"308,448"
HQSMS,16/08/2017,0000039059,NRS Relief FZE,ARE,BLANKETS,"346,080"
HQSMS,16/08/2017,0000039062,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"371,508"
HQSMS,16/08/2017,0000039064,NATIONAL TENT HOUSE,PAK,BLANKETS,"353,002"
HQSMS,16/08/2017,0000039070,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BLANKETS,"309,725"
SYR01,16/08/2017,0000004765,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,HOUSEHOLD FURNITURE/EQUIPMENT,"126,305"
SYR01,16/08/2017,0000004766,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,HOUSEHOLD FURNITURE/EQUIPMENT,"288,664"
TUR01,16/08/2017,0000003777,SERENAS ULUSLARARASI TURIZM KONGRE,TUR,BUSINESS/ ADMINISTRATIVE SER,"217,800"
TUR01,16/08/2017,0000003781,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"276,530"
AGO01,15/08/2017,0000000839,"PEDRO CONSTRUCOES E PROJECTOS ANGOLA,",AGO,TECHING/ TRAINING EQUIPMENT,"110,544"
DONIK,15/08/2017,0000000447,UPS Foundation,USA,CARGO/PASSENGER TRANSPORT,"265,000"
SYR01,15/08/2017,0000004763,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"162,419"
THA01,15/08/2017,0000001465,RMA Automotive Company Limited,THA,INVESTIGATION TECHNICAL SERVIC,"479,473"
TUR01,15/08/2017,0000003773,TNR PREFABRIK,TUR,PREFABRICATED House,"114,890"
HQSMS,14/08/2017,0000039012,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"381,658"
HQSMS,14/08/2017,0000039012,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"592,862"
HQSMS,14/08/2017,0000039014,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"105,984"
HQSMS,14/08/2017,0000039014,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"106,000"
HQSMS,14/08/2017,0000039019,ARB Corporation Ltd.,AUS,SPARE PARTS/ ACCESSORIES,"162,619"
AFG01,13/08/2017,0000004530,VOTO MOBILE INC.,CAN,ENGINEERING SERVICES,"275,190"
SYR01,13/08/2017,0000004762,ALMOTHANNA FZ - L.LC,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"195,000"
HQSMS,11/08/2017,0000039007,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"162,450"
ECU01,10/08/2017,0000001656,GEOMETRICA ARQUITECTOS,ECU,MAINTENANCE/ CONSTRUCTION SER,"160,000"
KEN01,10/08/2017,0000010038,WFP SOMALIA,KEN,CHARTERS,"339,137"
GRC01,09/08/2017,0000002321,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"235,294"
HQSMS,09/08/2017,0000038993,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"162,450"
SYR01,09/08/2017,0000004760,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"180,135"
GRC01,08/08/2017,0000002318,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"176,471"
HQSMS,08/08/2017,0000038980,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"595,054"
HQSMS,08/08/2017,0000038981,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC MEDICAL SUPPLIES,"514,016"
SYR01,08/08/2017,0000004759,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"333,250"
HQSMS,07/08/2017,0000038954,Gnucoop Societa Cooperativa,ITA,COMPUTER SERVICES,"188,434"
HQSMS,07/08/2017,0000038958,KITCHEN ESSENTIALS,IND,KITCHENWARE,"612,150"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,07/08/2017,0000038961,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"303,450"
HQSMS,07/08/2017,0000038962,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"354,728"
KEN01,07/08/2017,0000010034,WFP SOMALIA,KEN,CHARTERS,"147,933"
EGY01,06/08/2017,0000001970,Diocese of Egypt,EGY,BUSINESS/ ADMINISTRATIVE SER,"287,235"
KEN01,04/08/2017,0000010023,SOUTHERN ENGINEERING COMPANY LTD,KEN,WATER TANK/ WATER CONTAINERS,"200,580"
KEN01,04/08/2017,0000010026,TOTAL KENYA LIMITED,KEN,DIESEL,"121,271"
HQSMS,03/08/2017,0000038945,DANOFFICE PLC,DNK,COMPUTERS,"150,540"
KEN01,03/08/2017,0000010022,WFP SOMALIA,KEN,CHARTERS,"175,000"
TUR01,03/08/2017,0000003761,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"104,412"
GRC01,02/08/2017,0000002309,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"399,571"
GRC01,02/08/2017,0000002310,COMO IKE,GRC,HOUSEHOLD FURNITURE/EQUIPMENT,"135,965"
HQSMS,02/08/2017,0000038936,MEDIAEDGE:CIA INTERNATIONAL LIMITED,GBR,ADVERTISING/ INFORMATION SER,"300,000"
KEN01,02/08/2017,0000010016,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"406,728"
SOM01,02/08/2017,0000002300,PANAFRIEL HOLDINGS LIMITED,SOM,STRUCTURAL BUILDING PRODUCTS /,"416,160"
TUR01,02/08/2017,0000003747,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"269,868"
UGA01,02/08/2017,0000006261,PAGRAM SOLUTIONS LIMITED,UGA,BUSINESS/ ADMINISTRATIVE SER,"140,006"
HQSMS,01/08/2017,0000038925,NRS Relief FZE,ARE,WATER BUCKET/ BASINE,"121,392"
HQSMS,01/08/2017,0000038929,UltiSat Inc.,USA,SATELLITE EQUIP/ ACCESSORIES,"145,608"
NER01,01/08/2017,0000002312,SOCIETE NIGERIENNE DES HYDROCARBURES,NER,COOKING STOVES,"221,430"
NER01,01/08/2017,0000002312,SOCIETE NIGERIENNE DES HYDROCARBURES,NER,FUELS (UNSPECIFIED),"169,434"
SOM01,01/08/2017,0000002298,PHYSICAL RISK SOLUTIONS DMCC,SOM,SECURITY/ SAFETY SERVICES,"260,240"
UGA01,01/08/2017,0000006257,DANISH REFUGEE COUNCIL,DNK,BUSINESS/ ADMINISTRATIVE SER,"135,120"
GRC01,31/07/2017,0000002300,MARATHONEION TOYRISTIKON SYGROTIMA A.E.,GRC,CIVIL AFFAIRS SERVICES,"356,453"
GRC01,31/07/2017,0000002301,ATHENAEUM OMONIA HOTEL M. EPE,GRC,CIVIL AFFAIRS SERVICES,"329,929"
GRC01,31/07/2017,0000002302,PANAGIOTIS G. ROUSSIS,GRC,CIVIL AFFAIRS SERVICES,"144,819"
GRC01,31/07/2017,0000002303,A & D STRATAKIS,GRC,MEETING/TRAVEL/ FOOD SER,"156,635"
HQSMS,31/07/2017,0000038918,RELIEFLINE KENYA LTD,KEN,PERSONAL CARE PRODUCTS,"341,512"
HQSMS,31/07/2017,0000038923,KITCHEN ESSENTIALS,IND,KITCHENWARE,"297,171"
SOM01,31/07/2017,0000002295,United Nations Support Office For AMISOM,KEN,BUSINESS/ ADMINISTRATIVE SER,"200,000"
UGA01,31/07/2017,0000006253,NASERA SUITES,CHE,BUSINESS/ ADMINISTRATIVE SER,"193,275"
IRQ01,30/07/2017,0000003199,Al-Shefar Group International,IRQ,WATER CANS,"116,500"
YEM01,30/07/2017,0000003130,Falcon Company for Civil Security Servic,YEM,SECURITY/ SAFETY SERVICES,"252,884"
GRC01,28/07/2017,0000002296,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"227,531"
HQSMS,28/07/2017,0000038903,DANOFFICE PLC,DNK,NETWORK COMPONENTS / ACCESS,"132,975"
HQSMS,28/07/2017,0000038912,Neting Informatika Kft.,HUN,EDUCATION/ TRAINING SERVICES,"146,011"
LBN01,28/07/2017,0000002513,COMPUTEL SARL,LBN,COMPUTER SERVICES,"145,000"
LBN01,28/07/2017,0000002514,S&K PROPERTIES SAL,LBN,BUSINESS/ ADMINISTRATIVE SER,"101,250"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
BRA01,27/07/2017,0000000389,ADER & LANG PROJETOS E DESENV. LTDA,BRA,ADVERTISING/ INFORMATION SER,"324,182"
HQSMS,27/07/2017,0000038891,Infosys Consulting AG,CHE,COMPUTER SERVICES,"1,557,332"
HQSMS,27/07/2017,0000038895,NRS Relief FZE,ARE,BLANKETS,"302,820"
HQSMS,27/07/2017,0000038897,NATIONAL TENT HOUSE,PAK,BLANKETS,"290,707"
KEN01,27/07/2017,0000009993,UNITED NATIONS OFFICE AT NAIROBI,KEN,HEALTHCARE SERVICES,"168,739"
SDN01,27/07/2017,0000006063,AL CANAR DEVELOPMENT CO. LTD,SDN,ROOFING MATERIAL,"950,380"
SDN01,27/07/2017,0000006063,AL CANAR DEVELOPMENT CO. LTD,SDN,"STRUCTURAL MATERIALS ( TIMBER,","373,320"
SDN01,27/07/2017,0000006063,AL CANAR DEVELOPMENT CO. LTD,SDN,WOOD POLES,"742,980"
SDN01,27/07/2017,0000006064,AL CANAR DEVELOPMENT CO. LTD,SDN,ROOFING MATERIAL,"222,700"
SDN01,27/07/2017,0000006064,AL CANAR DEVELOPMENT CO. LTD,SDN,WOOD POLES,"159,875"
SDN01,27/07/2017,0000006065,AL CANAR DEVELOPMENT CO. LTD,SDN,ROOFING MATERIAL,"267,240"
SDN01,27/07/2017,0000006065,AL CANAR DEVELOPMENT CO. LTD,SDN,WOOD POLES,"191,850"
HQSMS,26/07/2017,0000038882,HCL Technologies Limited,IND,FINANCIAL SERVICES,"148,720"
LBN01,26/07/2017,0000002509,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"1,431,001"
LBN01,26/07/2017,0000002510,AGILITY LOGISTICS LEBANON SAL,LBN,STORAGE/PACKING/HANDLING,"390,904"
NGA01,26/07/2017,0000001414,Mojo Berry Crystal Ltd,NGA,BEDCLOTHES/ MATRESSES/ TOWELS,"438,799"
NGA01,26/07/2017,0000001418,B AND F GLOBAL CONCEPT LIMITED,NGA,COOKING POTS/PANS/KETTLES,"226,328"
HQSMS,25/07/2017,0000038872,WILLIS LTD,GBR,INSURANCE SERVICES,"380,776"
IRQ01,25/07/2017,0000003197,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"100,000"
SSD01,25/07/2017,0000003084,WS INSIGHT LIMITED,KEN,SECURITY/ SAFETY SERVICES,"100,250"
GRC01,24/07/2017,0000002286,VODAFONE- PANAFON AEET,GRC,TELECOMS SERVICES,"119,454"
IRQ01,24/07/2017,0000003196,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"4,802,000"
KEN01,24/07/2017,0000009984,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"104,779"
NGA01,24/07/2017,0000001401,Woloji Ventures,NGA,FUELS (UNSPECIFIED),"101,848"
SYR01,24/07/2017,0000004756,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,MASONRY/ CONCRETE TOOLS,"410,146"
TZA01,24/07/2017,0000003852,TRAVEL PARTNER LIMITED,TZA,CARGO/PASSENGER TRANSPORT,"162,172"
UGA01,21/07/2017,0000006236,MUKWANO INDUSTRIES UGANDA LIMITED,UGA,SOAP/CLEANING /HYGIENE SUPPLIE,"152,257"
HQSMS,20/07/2017,0000038854,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"209,159"
HQSMS,20/07/2017,0000038854,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"1,816,442"
GRC01,19/07/2017,0000002280,N. & I. BOURLOUKOS,GRC,MEETING/TRAVEL/ FOOD SER,"229,199"
HQSMS,19/07/2017,0000038847,AMARIS Management Sarl,CHE,COMPUTER SERVICES,"121,200"
PSFRR,19/07/2017,0000001054,D ONE SRL,ITA,ADVERTISING/ INFORMATION SER,"227,531"
CHN01,18/07/2017,0000001974,MVP CONSULTANTS & DEVELOPMENT LIMITED,HKG,ADVERTISING/ INFORMATION SER,"281,907"
CMR01,18/07/2017,0000004334,ETS DAHIROU MOUMINI,CMR,UTILITIES,"106,549"
UGA01,18/07/2017,0000006232,SURGIPHARM UGANDA LTD,UGA,MISC DRUGS,"466,049"
BDI01,17/07/2017,0000001070,INTERPETROL BURUNDI,BDI,DIESEL,"120,832"
DONIK,17/07/2017,0000000441,Stichting IKEA Foundation,NLD,BEDCLOTHES/ MATRESSES/ TOWELS,"1,906,304"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
SYR01,17/07/2017,0000004744,ALKUSTY FOR TRADING COMPANY S.A.L,LBN,CLOTHING,"186,000"
TUR01,17/07/2017,0000003689,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"121,647"
SYR01,16/07/2017,0000004741,SARA COMPANY,SYR,MAINTENANCE/ CONSTRUCTION SER,"1,167,849"
UGA01,15/07/2017,0000006229,GITTOES PHARMACEUTICALS LTD,UGA,MISC MEDICAL SUPPLIES,"373,166"
UGA01,15/07/2017,0000006230,GITTOES PHARMACEUTICALS LTD,UGA,MISC DRUGS,"389,709"
KOR01,14/07/2017,0000000798,Group M Korea Co. Ltd.,KOR,ADVERTISING/ INFORMATION SER,"646,910"
UGA01,14/07/2017,0000006226,UNDP RESIDENT REPRESENTATIVE,UGA,BUSINESS/ ADMINISTRATIVE SER,"101,217"
UGA01,14/07/2017,0000006227,UNDP RESIDENT REPRESENTATIVE,UGA,BUSINESS/ ADMINISTRATIVE SER,"362,871"
HQSMS,13/07/2017,0000038813,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"118,385"
HQSMS,13/07/2017,0000038814,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"317,060"
LBN01,13/07/2017,0000002498,JM Properties s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"149,999"
TUR01,13/07/2017,0000003665,SECURITAS GUVENLIK SISTEMLERI A.S.,TUR,SECURITY/ SAFETY SERVICES,"602,407"
UGA01,13/07/2017,0000006224,NASERA SUITES,CHE,BUSINESS/ ADMINISTRATIVE SER,"311,398"
HQSMS,12/07/2017,0000038811,KATE FREIGHT AND TRAVEL LTD,KEN,STORAGE/PACKING/HANDLING,"370,000"
